Site Name,Plugin Name,Installed Version,Threat Title,CVE,CVSS Score,Reference
test_178,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_35,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_110,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_143,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_57,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_237,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_256,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_92,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_78,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_122,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_412,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_235,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_323,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_149,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_204,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_416,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_163,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_360,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_115,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_58,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_91,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_84,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_191,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_25,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_200,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_192,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_11,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_4,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_364,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_138,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_136,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_213,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_9,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_182,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_176,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_278,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_191,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_62,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_249,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_44,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_290,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_443,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_393,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_105,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_425,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_117,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_132,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_59,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_53,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_69,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_154,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_188,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_139,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_215,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_163,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_139,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_386,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_221,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_231,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
test_293,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
wordpress_95,akismet,5.3.2,WishList Member X <= 3.25.1 - Authenticated (Subscriber+) Arbitrary File Deletion,CVE-2024-37108,8.1,['https://www.wordfence.com/threat-intel/vulnerabilities/id/217cc880-8400-4a97-a024-7b55e6ab69dd?source=api-prod']
